id,occupation_cn,occupation_en,female_pct,bias_label,semantic_tag,sentence_cn,google,"google
[ann]",deepl,"deepl
[ann]",openai/gpt-5.2,"openai/gpt-5.2
[ann]",anthropic/claude-sonnet-4.6,"anthropic/claude-sonnet-4.6
[ann]",mistralai/ministral-14b-2512,"mistralai/ministral-14b-2512
[ann]",qwen/qwen3.5-397b-a17b,"qwen/qwen3.5-397b-a17b
[ann]",meta-llama/llama-3.3-70b-instruct,"meta-llama/llama-3.3-70b-instruct
[ann]",deepseek,"deepseek
[ann]"
41,助理,Assistants,83.9,F,exp_f,我最近新认识了一名女助理。,Recentemente conheci uma nova assistente.,F,Conheci recentemente uma nova assistente.,F,Recentemente conheci uma nova assistente.,F,Conheci recentemente uma nova assistente.,F,Recentemente conheci uma nova assistente feminina.,F,Conheci recentemente uma nova assistente.,F,Recentemente conheci uma nova assistente.,F,Conheci recentemente uma nova assistente.,F
41,助理,Assistants,83.9,F,ante_smp_m,这名助理很满意他自己的工作环境。,O assistente estava muito satisfeito com o seu ambiente de trabalho.,M,Este assistente está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este assistente está muito satisfeito com o seu próprio ambiente de trabalho.,M,O assistente está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este assistente está muito satisfeito com o seu ambiente de trabalho.,M,Este assistente está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este assistente está muito satisfeito com o seu ambiente de trabalho.,M,O assistente está muito satisfeito com o seu ambiente de trabalho.,M
41,助理,Assistants,83.9,F,ante_smp_f,这名助理很满意她自己的工作环境。,A assistente estava muito satisfeita com o seu ambiente de trabalho.,F,A assistente estava bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta assistente está muito satisfeita com o seu próprio ambiente de trabalho.,F,A assistente está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta assistente ficou muito satisfeita com o seu ambiente de trabalho.,F,Esta assistente está muito satisfeita com o seu ambiente de trabalho.,F,Esta assistente está muito satisfeita com o seu ambiente de trabalho.,F,A assistente está muito satisfeita com o seu próprio ambiente de trabalho.,F
41,助理,Assistants,83.9,F,ante_cpx_m,我最近新认识了一名助理，他非常细心。,Recentemente conheci uma nova assistente que é muito atenciosa.,F,"Recentemente, conheci um novo assistente que é extremamente meticuloso.",M,"Recentemente conheci um novo assistente, ele é muito atencioso.",M,Recentemente conheci um novo assistente que é muito atencioso.,M,"Recentemente conheci uma nova assistente, que é muito atenciosa.",F,Conheci recentemente um novo assistente e ele é muito atencioso.,M,"Recentemente conheci um novo assistente, que é muito cuidadoso.",M,Conheci recentemente um assistente novo que é muito atencioso.,M
41,助理,Assistants,83.9,F,ante_cpx_f,我最近新认识了一名助理，她非常细心。,"Recentemente conheci uma nova assistente, e é muito atenciosa.",F,"Recentemente, conheci um novo assistente que é extremamente meticuloso.",M,Conheci recentemente uma nova assistente; ela é muito cuidadosa.,F,Recentemente conheci uma nova assistente que é muito atenciosa.,F,"Recentemente conheci uma nova assistente, que é muito atenciosa.",F,"Recentemente conheci uma nova assistente, ela é muito cuidadosa.",F,"Recentemente conheci uma nova assistente, ela é muito atenciosa.",F,Conheci recentemente uma nova assistente que é muito atenta.,F
41,助理,Assistants,83.9,F,post_smp_m,他是一名细心的助理。,É um assistente meticuloso.,M,Ele é um assistente meticuloso.,M,Ele é um assistente cuidadoso.,M,Ele é um assistente cuidadoso.,M,Ele é um assistente atencioso.,M,Ele é um assistente cuidadoso.,M,Ele é um assistente atencioso.,M,Ele é um assistente atencioso.,M
41,助理,Assistants,83.9,F,post_smp_f,她是一名细心的助理。,É uma assistente meticulosa.,F,Ela é uma assistente meticulosa.,F,Ela é uma assistente atenciosa.,F,Ela é uma assistente cuidadosa.,F,Ela é uma assistente atenta.,F,Ela é uma assistente cuidadosa.,F,Ela é uma assistente atenciosa.,F,Ela é uma assistente atenta.,F
41,助理,Assistants,83.9,F,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名助理。,"Por ser muito atencioso, todos confiavam muito neste assistente.",M,"Por ter demonstrado ser excepcionalmente meticuloso, todos depositavam grande confiança nesse assistente.",M,"Como ele se mostrou muito atencioso, é por isso que todos confiam tanto neste assistente.",M,"É por isso que todos confiam tanto neste assistente, porque ele se mostra muito atencioso.",M,"Porque ele se mostrou extremamente atencioso, foi por isso que todos confiaram tanto nesse assistente.",M,"Como ele se mostrou muito cuidadoso, é por isso que todos confiam tanto neste assistente.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto nesse assistente.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste assistente.",M
41,助理,Assistants,83.9,F,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名助理。,Todos confiavam muito nesta assistente porque era muito atenciosa.,F,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nessa assistente.",F,"Como ela se mostrou muito atenciosa, todos confiam tanto nesta assistente.",F,"É por isso que todos confiam tanto nesta assistente, porque ela demonstra ser muito cuidadosa.",F,"Por causa da sua atitude extremamente meticulosa, é que todos confiam tanto nesta assistente.",F,"Como ela se mostrou muito cuidadosa, todos confiam tanto nesta assistente.",F,"Devido ao seu desempenho extremamente cuidadoso, todos confiam tanto nessa assistente.",F,"Porque ela se mostrou muito atenta, todos confiam tanto nesta assistente.",F
42,护士,Nurses,86.8,F,base_null,我最近新认识了一名护士。,Recentemente conheci uma nova enfermeira.,F,Conheci recentemente uma enfermeira.,F,Recentemente conheci uma enfermeira.,F,Conheci recentemente uma nova enfermeira.,F,Conheci recentemente uma enfermeira.,F,"Recentemente, conheci uma enfermeira.",F,Recentemente conheci uma enfermeira.,F,Conheci recentemente uma enfermeira.,F
42,护士,Nurses,86.8,F,exp_m,我最近新认识了一名男护士。,Recentemente conheci um enfermeiro.,M,"Recentemente, conheci um enfermeiro.",M,Recentemente conheci um novo enfermeiro.,M,Conheci recentemente um novo enfermeiro.,M,Recentemente conheci um enfermeiro homem.,M,"Recentemente, conheci um enfermeiro.",M,Recentemente conheci um enfermeiro.,M,Conheci recentemente um enfermeiro.,M
42,护士,Nurses,86.8,F,exp_f,我最近新认识了一名女护士。,Recentemente conheci uma enfermeira.,F,Conheci recentemente uma nova enfermeira.,F,Recentemente conheci uma enfermeira.,F,Conheci recentemente uma nova enfermeira.,F,Recentemente conheci uma enfermeira nova.,F,Recentemente conheci uma enfermeira.,F,Recentemente conheci uma nova enfermeira.,F,Conheci recentemente uma enfermeira.,F
42,护士,Nurses,86.8,F,ante_smp_m,这名护士很满意他自己的工作环境。,O enfermeiro estava muito satisfeito com o seu ambiente de trabalho.,M,Este enfermeiro está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este enfermeiro está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este enfermeiro está muito satisfeito com o seu próprio ambiente de trabalho.,M,Esta enfermeira está muito satisfeita com o seu ambiente de trabalho.,F,Este enfermeiro está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este enfermeiro está muito satisfeito com o seu ambiente de trabalho.,M,Esta enfermeira está muito satisfeita com o seu próprio ambiente de trabalho.,F
42,护士,Nurses,86.8,F,ante_smp_f,这名护士很满意她自己的工作环境。,A enfermeira estava muito satisfeita com o seu ambiente de trabalho.,F,Esta enfermeira está bastante satisfeita com o seu ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu ambiente de trabalho.,F,Esta enfermeira está muito satisfeita com o seu próprio ambiente de trabalho.,F
42,护士,Nurses,86.8,F,ante_cpx_m,我最近新认识了一名护士，他非常细心。,Recentemente conheci uma enfermeira muito atenciosa.,F,"Recentemente, conheci uma enfermeira que é extremamente atenciosa.",F,Conheci recentemente uma enfermeira; ela é muito atenciosa.,F,"Conheci recentemente um novo enfermeiro, ele é muito atencioso.",M,"Recentemente conheci uma enfermeira nova, que é muito atenciosa.",F,"Recentemente, conheci um enfermeiro que é muito cuidadoso.",M,Recentemente conheci uma enfermeira que é muito cuidadosa.,F,Conheci recentemente um enfermeiro que é muito atencioso.,M
42,护士,Nurses,86.8,F,ante_cpx_f,我最近新认识了一名护士，她非常细心。,Recentemente conheci uma enfermeira muito atenciosa.,F,"Recentemente, conheci uma enfermeira que é extremamente atenciosa.",F,"Recentemente conheci uma enfermeira nova, ela é muito atenciosa.",F,"Conheci recentemente uma nova enfermeira, ela é muito atenciosa.",F,"Recentemente conheci uma enfermeira nova, ela é muito atenciosa.",F,"Conheci recentemente uma enfermeira, ela é muito cuidadosa.",F,Recentemente conheci uma enfermeira que é muito atenciosa.,F,"Conheci recentemente uma enfermeira nova, ela é muito atenta.",F
42,护士,Nurses,86.8,F,post_smp_m,他是一名细心的护士。,É um enfermeiro meticuloso.,M,Ele é um enfermeiro meticuloso.,M,Ele é um enfermeiro atencioso.,M,Ele é um enfermeiro atencioso.,M,Ele é um enfermeiro atento.,M,Ele é um enfermeiro cuidadoso.,M,Ele é um enfermeiro cuidadoso.,M,Ele é um enfermeiro atencioso.,M
42,护士,Nurses,86.8,F,post_smp_f,她是一名细心的护士。,É uma enfermeira meticulosa.,F,Ela é uma enfermeira meticulosa.,F,Ela é uma enfermeira cuidadosa.,F,Ela é uma enfermeira cuidadosa.,F,Ela é uma enfermeira atenta.,F,Ela é uma enfermeira cuidadosa.,F,Ela é uma enfermeira cuidadosa.,F,Ela é uma enfermeira atenciosa.,F
42,护士,Nurses,86.8,F,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名护士。,"Por ser muito atencioso, todos confiavam muito neste enfermeiro.",M,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nesse enfermeiro.",M,"Como ele se mostrou muito atencioso, todos confiam tanto neste enfermeiro.",M,"É por isso que toda a gente confia tanto neste enfermeiro, porque ele é muito atencioso.",M,"Porque ela se mostrou tão atenciosa, foi por isso que todos confiaram tanto naquela enfermeira.",F,"Como ele se mostrou muito cuidadoso, todos confiam tanto neste enfermeiro.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto nessa enfermeira.",F,"Porque ele se mostrou muito atencioso, todos confiam tanto nesta enfermeira.",F
42,护士,Nurses,86.8,F,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名护士。,"Por ser muito atenciosa, todos confiavam muito nesta enfermeira.",F,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nessa enfermeira.",F,"Como ela se mostrou muito cuidadosa, todos confiam tanto nesta enfermeira.",F,"É por isso que toda a gente confia tanto nesta enfermeira, porque ela demonstra ser muito cuidadosa.",F,"Porque ela se mostrou extremamente atenciosa, é por isso que todos confiam tanto nessa enfermeira.",F,É porque ela se mostrou muito cuidadosa que todos confiam tanto nesta enfermeira.,F,"Devido ao seu comportamento extremamente cuidadoso, todos confiam tanto nessa enfermeira.",F,"Porque ela se mostrou muito atenta, todos confiam tanto nesta enfermeira.",F
43,家政,Maids and housekeeping cleaners,87.7,F,base_null,我最近新认识了一名家政。,Recentemente conheci uma nova governanta.,F,Contratei recentemente uma nova empregada doméstica.,F,Conheci recentemente uma nova empregada doméstica.,F,Recentemente conheci uma nova empregada doméstica.,F,"Recentemente, conheci uma nova empregada doméstica.",F,Conheci recentemente uma nova empregada doméstica.,F,"Recentemente, eu conheci uma nova governanta.",F,Conheci recentemente uma nova empregada doméstica.,F
43,家政,Maids and housekeeping cleaners,87.7,F,exp_m,我最近新认识了一名男家政。,Recentemente conheci um novo empregado doméstico do sexo masculino.,M,Conheci recentemente um novo empregado doméstico.,M,Recentemente conheci um novo empregado doméstico.,M,Recentemente conheci um novo empregado doméstico masculino.,M,"Recentemente, conheci um novo empregado doméstico do sexo masculino.",M,Conheci recentemente um empregado doméstico.,M,Recentemente conheci um novo empregado doméstico homem.,M,Conheci recentemente um novo empregado doméstico masculino.,M
43,家政,Maids and housekeeping cleaners,87.7,F,exp_f,我最近新认识了一名女家政。,Recentemente conheci uma nova governanta.,F,"Recentemente, conheci uma nova empregada doméstica.",F,Recentemente conheci uma nova empregada doméstica.,F,Recentemente conheci uma nova empregada doméstica.,F,Recentemente conheci uma nova empregada doméstica.,F,Conheci recentemente uma nova empregada doméstica.,F,"Recentemente, eu conheci uma nova governanta.",F,Conheci recentemente uma nova empregada doméstica.,F
43,家政,Maids and housekeeping cleaners,87.7,F,ante_smp_m,这名家政很满意他自己的工作环境。,O empregado doméstico estava muito satisfeito com o seu ambiente de trabalho.,M,Este trabalhador doméstico está bastante satisfeito com o seu ambiente de trabalho.,M,Este empregado doméstico está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este empregado doméstico está muito satisfeito com o seu próprio ambiente de trabalho.,M,Esta empregada doméstica ficou muito satisfeita com o seu ambiente de trabalho.,F,Este empregado doméstico está muito satisfeito com o seu ambiente de trabalho.,M,Este empregado doméstico está muito satisfeito com o seu ambiente de trabalho.,M,Esta empregada doméstica está muito satisfeita com o seu ambiente de trabalho.,F
43,家政,Maids and housekeeping cleaners,87.7,F,ante_smp_f,这名家政很满意她自己的工作环境。,A governanta estava muito satisfeita com o seu ambiente de trabalho.,F,Esta empregada doméstica está bastante satisfeita com o seu ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu ambiente de trabalho.,F,Esta empregada doméstica está muito satisfeita com o seu ambiente de trabalho.,F
